DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOL
18/08/25;14:30:00;137.44;137.71;137.29;137.59;1045100
18/08/25;14:45:00;137.59;137.83;137.58;137.79;492240
18/08/25;15:00:00;137.79;138.11;137.65;138.08;1011940
18/08/25;15:15:00;138.08;138.12;138.04;138.05;697570
18/08/25;15:30:00;138.04;138.3;137.83;138.3;989210
18/08/25;15:45:00;138.29;138.77;138.29;138.58;2706340
18/08/25;16:00:00;138.58;138.94;138.5;138.94;1529200
18/08/25;16:15:00;138.93;139;138.39;138.5;1861130
18/08/25;16:30:00;138.52;138.56;138.25;138.34;654040
18/08/25;16:45:00;138.33;138.47;138.12;138.16;617750
18/08/25;17:00:00;138.16;138.45;137.86;138.29;2306250
18/08/25;17:15:00;138.29;138.38;138.08;138.14;736490
18/08/25;17:30:00;138.13;138.15;137.53;137.59;1757020
18/08/25;17:45:00;137.59;137.75;137.37;137.51;1630450
18/08/25;18:00:00;137.53;137.71;137.45;137.65;689830
18/08/25;18:15:00;137.65;137.79;137.6;137.62;441480
18/08/25;18:30:00;137.61;137.62;137.08;137.32;1985360
18/08/25;18:45:00;137.67;137.67;137.67;137.67;515570
18/08/25;19:00:00;137.41;137.55;137.22;137.23;795460
18/08/25;19:15:00;137.23;137.45;137.08;137.35;720310
18/08/25;19:30:00;137.34;138.2;137.33;137.92;2696830
18/08/25;19:45:00;137.91;138;137.06;137.45;1436420
18/08/25;20:00:00;137.46;137.59;137.31;137.59;593560
18/08/25;20:15:00;137.58;138.44;137.45;138.2;3370340
18/08/25;20:30:00;138.2;138.35;137.6;138.11;1791770
18/08/25;20:45:00;138.1;138.11;137.54;137.9;1079940
18/08/25;21:00:00;137.92;138.12;137.86;137.97;451000
18/08/25;21:15:00;138;138;137.57;137.69;608280
18/08/25;21:30:00;137.72;137.93;137.7;137.86;279010
18/08/25;21:45:00;137.85;140.3;137.71;139.81;11826850
18/08/25;22:00:00;139.83;141.98;138.53;139.81;20682210
18/08/25;22:15:00;139.82;140.06;138.65;139.3;8249250
18/08/25;22:30:00;139.3;139.59;139.09;139.38;2433790
18/08/25;22:45:00;139.39;139.96;139.2;139.37;2699520
18/08/25;23:00:00;139.35;139.7;139.31;139.61;1401060
18/08/25;23:15:00;139.61;139.61;139.2;139.23;880590
18/08/25;23:30:00;139.24;139.97;139.15;139.6;2376330
18/08/25;23:45:00;139.6;139.64;139.35;139.5;760490
19/08/25;07:00:00;140.51;140.7;139.41;139.68;6662990
19/08/25;07:15:00;139.68;140.27;139.47;140.23;1823100
19/08/25;07:30:00;140.25;140.8;140;140.73;1665780
19/08/25;07:45:00;140.73;140.73;140.05;140.11;1226970
19/08/25;08:00:00;140.11;140.2;139.91;140.09;941270
19/08/25;08:15:00;140.09;140.1;139.91;140.08;538710
19/08/25;08:30:00;140.09;140.12;139.83;140;479650
19/08/25;08:45:00;140;140.4;140;140.03;560510
19/08/25;09:00:00;140.03;140.5;139.95;140.3;1891260
19/08/25;09:15:00;140.3;140.4;140.14;140.16;946350
19/08/25;09:30:00;140.18;140.31;140.17;140.24;368060
19/08/25;09:45:00;140.25;140.75;140.24;140.34;1863800
19/08/25;10:00:00;140.32;140.7;140.26;140.34;3063050
19/08/25;10:15:00;140.34;140.47;139.86;139.87;2332560
19/08/25;10:30:00;139.87;140.17;139.72;140.12;2400760
19/08/25;10:45:00;140.12;140.15;139.9;140;701000
19/08/25;11:00:00;139.99;140.1;139.66;139.71;1329330
19/08/25;11:15:00;139.71;140;139.62;139.85;1061820
19/08/25;11:30:00;139.84;140.22;139.83;140.02;965160
19/08/25;11:45:00;140.02;140.07;139.88;139.89;743670
19/08/25;12:00:00;139.89;140.1;139.81;140;1130330
19/08/25;12:15:00;139.97;140.55;139.95;140.12;2566020
19/08/25;12:30:00;140.11;140.13;139.63;139.88;1516430
19/08/25;12:45:00;139.88;139.96;139.15;139.34;3300470
19/08/25;13:00:00;139.32;139.71;139.23;139.6;1122720
19/08/25;13:15:00;139.6;139.68;139.22;139.35;945490
19/08/25;13:30:00;139.31;139.5;139.13;139.13;781190
19/08/25;13:45:00;139.12;139.44;138.81;139.36;2038320
19/08/25;14:00:00;139.37;139.68;139.35;139.64;1340340
19/08/25;14:15:00;139.64;139.9;139.58;139.77;1084760
19/08/25;14:30:00;139.75;139.95;139.71;139.78;803170
19/08/25;14:45:00;139.79;140.11;139.68;140;1924420
19/08/25;15:00:00;140;140.11;139.3;139.31;3286900
19/08/25;15:15:00;139.31;139.57;139.21;139.41;2128090
19/08/25;15:30:00;139.41;139.66;139.4;139.48;1198010
19/08/25;15:45:00;139.49;139.55;138.93;139.13;1908150
19/08/25;16:00:00;139.11;139.26;138.8;139.16;2265980
19/08/25;16:15:00;139.15;139.38;139.13;139.24;379790
19/08/25;16:30:00;139.24;139.35;139.21;139.25;294720
19/08/25;16:45:00;139.25;139.57;139.24;139.46;971470
19/08/25;17:00:00;139.48;139.6;139;139.04;1128690
19/08/25;17:15:00;139.03;139.27;138.88;139.03;1488150
19/08/25;17:30:00;139.03;139.19;138.9;139.13;606670
19/08/25;17:45:00;139.13;139.34;138.88;138.94;1214790
19/08/25;18:00:00;138.95;139;138.22;138.28;4496910
19/08/25;18:15:00;138.26;138.28;137.72;137.9;6889470
19/08/25;18:30:00;137.91;138.05;137.35;137.48;2382900
19/08/25;18:45:00;137.77;137.77;137.77;137.77;437740
19/08/25;19:00:00;137.5;137.7;137.32;137.48;1899700
19/08/25;19:15:00;137.48;138.05;137.4;137.94;1315620
19/08/25;19:30:00;137.98;137.98;137.66;137.81;500080
19/08/25;19:45:00;137.8;137.89;137.65;137.83;357250
19/08/25;20:00:00;137.83;137.83;136.88;137.1;3358170
19/08/25;20:15:00;137.1;137.9;137.01;137.89;1921860
19/08/25;20:30:00;137.89;138.54;137.89;138.25;3232660
19/08/25;20:45:00;138.24;138.75;138.07;138.31;1580330
19/08/25;21:00:00;138.31;138.64;138.18;138.61;1111980
19/08/25;21:15:00;138.61;138.62;138.33;138.37;752130
19/08/25;21:30:00;138.36;138.4;137.94;138.03;929920
19/08/25;21:45:00;138.01;138.18;138;138.18;261960
19/08/25;22:00:00;138.18;138.3;138.12;138.13;301790
19/08/25;22:15:00;138.12;138.31;138.12;138.25;377110
19/08/25;22:30:00;138.25;138.42;138.25;138.3;290710
19/08/25;22:45:00;138.3;138.48;138.26;138.42;229570
19/08/25;23:00:00;138.42;138.43;138.06;138.07;414540
19/08/25;23:15:00;138.08;138.26;138.08;138.14;201610
19/08/25;23:30:00;138.15;138.17;137.85;137.9;624080
19/08/25;23:45:00;137.9;138.4;137.8;137.81;458170
20/08/25;07:00:00;137.82;138.25;137.81;138.14;707540
20/08/25;07:15:00;138.15;138.3;138.11;138.24;279220
20/08/25;07:30:00;138.25;138.29;137.87;137.91;326500
20/08/25;07:45:00;137.9;138.09;137.84;138.05;338540
20/08/25;08:00:00;138.05;138.16;137.9;137.94;136440
20/08/25;08:15:00;137.95;138.06;137.84;137.85;154860
20/08/25;08:30:00;137.84;138;137.82;137.99;229970
20/08/25;08:45:00;138;138;137.71;137.76;252700
20/08/25;09:00:00;137.77;138.26;137.41;138.15;1379290
20/08/25;09:15:00;138.15;138.35;138.05;138.21;334260
20/08/25;09:30:00;138.21;138.23;138.14;138.14;156740
20/08/25;09:45:00;138.14;138.44;138.02;138.39;734320
20/08/25;10:00:00;138.39;138.4;137.92;137.97;1515660
20/08/25;10:15:00;137.97;138.14;137.73;137.79;698960
20/08/25;10:30:00;137.79;137.89;137.65;137.74;1239680
20/08/25;10:45:00;137.74;137.9;137.59;137.64;613760
20/08/25;11:00:00;137.6;137.64;137.17;137.45;1513360
20/08/25;11:15:00;137.46;137.82;137.15;137.26;2783580
20/08/25;11:30:00;137.25;137.63;137.2;137.5;921300
20/08/25;11:45:00;137.5;137.5;137.35;137.5;314090
20/08/25;12:00:00;137.5;137.59;137.04;137.19;2555990
20/08/25;12:15:00;137.19;137.4;137.01;137.27;1809460
20/08/25;12:30:00;137.28;137.28;136.97;137.16;1322960
20/08/25;12:45:00;137.15;137.25;136.88;136.89;979480
20/08/25;13:00:00;136.88;137.44;136.8;137.34;1475580
20/08/25;13:15:00;137.32;137.32;137.06;137.15;433030
20/08/25;13:30:00;137.14;137.46;137.07;137.12;548670
20/08/25;13:45:00;137.12;137.16;136.86;136.97;1193450
20/08/25;14:00:00;136.97;137.17;136.6;136.75;2289720
20/08/25;14:15:00;136.75;137.05;136.56;136.69;1754860
20/08/25;14:30:00;136.68;136.7;136.3;136.34;4555000
20/08/25;14:45:00;136.33;136.58;136.14;136.45;2923550
20/08/25;15:00:00;136.45;136.45;136.1;136.12;1508510
20/08/25;15:15:00;136.11;136.3;135.89;136.14;3733500
20/08/25;15:30:00;136.13;136.3;136;136.28;1346320
20/08/25;15:45:00;136.25;136.41;136.14;136.4;1008630
20/08/25;16:00:00;136.4;136.45;136.01;136.04;1165770
20/08/25;16:15:00;136.03;136.21;135.95;135.96;983900
20/08/25;16:30:00;135.95;135.96;135.15;135.56;5937550
20/08/25;16:45:00;135.55;135.59;134.7;135.1;5290080
20/08/25;17:00:00;135.08;135.25;134.85;135.24;3258870
20/08/25;17:15:00;135.24;135.39;135.09;135.2;2190670
20/08/25;17:30:00;135.2;135.4;135.19;135.4;575870
20/08/25;17:45:00;135.4;135.4;135.07;135.08;694450
20/08/25;18:00:00;135.08;135.46;134.91;135.43;1493390
20/08/25;18:15:00;135.43;135.53;135.22;135.22;811280
20/08/25;18:30:00;135.23;135.46;135.21;135.42;454700
20/08/25;18:45:00;135.47;135.47;135.47;135.47;172500
20/08/25;19:00:00;135.47;135.48;135.11;135.21;523640
20/08/25;19:15:00;135.2;135.2;135.01;135.16;921240
20/08/25;19:30:00;135.16;135.37;134.9;135;997190
20/08/25;19:45:00;135.01;135.05;134.79;135.05;2513610
20/08/25;20:00:00;135.05;135.14;134.85;135.06;708190
20/08/25;20:15:00;135.05;135.15;135.03;135.11;231420
20/08/25;20:30:00;135.11;135.28;135.08;135.14;335930
20/08/25;20:45:00;135.13;135.14;135;135;237320
20/08/25;21:00:00;135.01;135.11;134.95;135.11;415670
20/08/25;21:15:00;135.11;135.21;135.02;135.13;280830
20/08/25;21:30:00;135.13;135.19;135.1;135.18;131280
20/08/25;21:45:00;135.18;135.38;135.04;135.25;497290
20/08/25;22:00:00;135.24;135.31;135.23;135.26;92900
20/08/25;22:15:00;135.25;135.39;135.23;135.38;236200
20/08/25;22:30:00;135.38;135.4;135.29;135.34;126030
20/08/25;22:45:00;135.37;135.39;135.25;135.28;138740
20/08/25;23:00:00;135.26;135.3;135.25;135.27;115010
20/08/25;23:15:00;135.28;135.28;135.15;135.15;260570
20/08/25;23:30:00;135.15;135.29;135.14;135.21;200130
20/08/25;23:45:00;135.21;135.38;135.21;135.31;216180
21/08/25;07:00:00;135.26;135.48;134.94;134.94;537880
21/08/25;07:15:00;134.95;135.14;134.94;135.12;202590
21/08/25;07:30:00;135.12;135.12;135.03;135.08;217180
21/08/25;07:45:00;135.08;135.33;135.03;135.21;380930
21/08/25;08:00:00;135.21;135.21;134.34;134.43;1571830
21/08/25;08:15:00;134.43;134.92;134.37;134.92;895890
21/08/25;08:30:00;134.92;134.96;134.65;134.74;432420
21/08/25;08:45:00;134.75;134.8;134.61;134.78;467250
21/08/25;09:00:00;134.78;135.19;134.77;135.02;1115680
21/08/25;09:15:00;135.03;135.17;134.94;135.1;195710
21/08/25;09:30:00;135.11;135.3;135.01;135.06;252420
21/08/25;09:45:00;135.07;135.07;134.69;134.69;753220
21/08/25;10:00:00;134.69;134.84;134.27;134.69;2232260
21/08/25;10:15:00;134.69;134.76;134.12;134.19;2557080
21/08/25;10:30:00;134.19;134.41;133.77;133.9;3224680
21/08/25;10:45:00;133.9;134.17;133.83;133.98;1299660
21/08/25;11:00:00;133.98;133.99;133.54;133.62;3069830
21/08/25;11:15:00;133.61;133.88;133.5;133.88;2508890
21/08/25;11:30:00;133.87;133.88;133.57;133.71;1780320
21/08/25;11:45:00;133.72;133.85;133.28;133.44;2467430
21/08/25;12:00:00;133.45;133.79;133.11;133.78;2616010
21/08/25;12:15:00;133.77;133.79;133.71;133.73;1174160
21/08/25;12:30:00;133.74;134.18;133.66;134.1;1609190
21/08/25;12:45:00;134.11;134.39;134.1;134.22;2083300
21/08/25;13:00:00;134.22;134.32;133.93;133.99;1167540
21/08/25;13:15:00;134;134.08;132.68;133.23;6820740
21/08/25;13:30:00;133.24;133.5;133.2;133.37;1415450
21/08/25;13:45:00;133.39;133.4;133.06;133.28;1039070
21/08/25;14:00:00;133.27;134.74;133.05;134.72;6239830
21/08/25;14:15:00;134.72;135.1;134.32;134.53;3285660
21/08/25;14:30:00;134.53;134.7;133.81;133.9;1939970
21/08/25;14:45:00;133.91;134.38;133.91;134.25;696630
21/08/25;15:00:00;134.24;134.52;134.13;134.23;711080
21/08/25;15:15:00;134.23;134.4;134;134.07;448160
21/08/25;15:30:00;134.06;134.41;134;134.26;592090
21/08/25;15:45:00;134.26;134.33;134.04;134.28;396320
21/08/25;16:00:00;134.28;134.29;133.4;133.49;1853120
21/08/25;16:15:00;133.48;133.61;133.35;133.37;1298320
21/08/25;16:30:00;133.38;133.46;132.81;133.04;2742910
21/08/25;16:45:00;133.06;133.12;132.58;132.76;2885000
21/08/25;17:00:00;132.76;132.93;132.21;132.39;4159330
21/08/25;17:15:00;132.39;132.57;132.01;132.08;6749530
21/08/25;17:30:00;132.1;132.34;132;132.01;2532890
21/08/25;17:45:00;132.01;132.08;131.5;131.67;4588710
21/08/25;18:00:00;131.67;132;131;131.06;5166230
21/08/25;18:15:00;131.06;131.4;130.77;131.03;5719750
21/08/25;18:30:00;131.04;131.04;130.35;130.68;4086760
21/08/25;18:45:00;130.77;130.77;130.77;130.77;273390
21/08/25;19:00:00;130.79;130.98;130.55;130.78;1869280
21/08/25;19:15:00;130.78;131.19;130.46;131.19;2697040
21/08/25;19:30:00;131.19;131.31;131.04;131.16;1233630
21/08/25;19:45:00;131.17;131.25;130.8;130.98;1001600
21/08/25;20:00:00;130.98;131.23;130.65;130.88;869670
21/08/25;20:15:00;130.9;131.3;130.9;131.1;780170
21/08/25;20:30:00;131.11;131.29;131.08;131.27;498200
21/08/25;20:45:00;131.27;131.32;131.15;131.32;483120
21/08/25;21:00:00;131.33;131.35;130.95;131.12;392970
21/08/25;21:15:00;131.12;131.2;130.99;131.02;396720
21/08/25;21:30:00;131.03;131.03;130.55;130.64;817450
21/08/25;21:45:00;130.64;130.83;130.61;130.75;746640
21/08/25;22:00:00;130.78;130.92;130.78;130.82;276890
21/08/25;22:15:00;130.81;131.01;130.6;130.63;783960
21/08/25;22:30:00;130.63;130.68;130.4;130.5;1182310
21/08/25;22:45:00;130.5;130.53;130.34;130.46;904140
21/08/25;23:00:00;130.46;130.74;130.44;130.67;311590
21/08/25;23:15:00;130.67;130.74;130.49;130.74;612650
21/08/25;23:30:00;130.73;131.07;130.73;130.93;874700
21/08/25;23:45:00;130.93;131.14;130.9;131.13;354820
22/08/25;07:00:00;131.18;131.41;130.84;131.1;960250
22/08/25;07:15:00;131.08;131.23;130.75;131.02;384390
22/08/25;07:30:00;131.03;131.04;130.61;130.68;240880
22/08/25;07:45:00;130.67;130.8;130.38;130.49;500900
22/08/25;08:00:00;130.49;130.9;130.42;130.87;629910
22/08/25;08:15:00;130.86;130.9;130.54;130.88;322610
22/08/25;08:30:00;130.88;130.9;130.8;130.81;212800
22/08/25;08:45:00;130.82;130.98;130.81;130.9;177520
22/08/25;09:00:00;130.9;131.85;130.89;131.49;2191030
22/08/25;09:15:00;131.49;131.79;131.43;131.5;807100
22/08/25;09:30:00;131.49;131.5;130.93;131.04;1205720
22/08/25;09:45:00;131.04;131.3;131.02;131.26;922770
22/08/25;10:00:00;131.24;131.65;131.13;131.2;2527550
22/08/25;10:15:00;131.2;131.59;131.02;131.5;1171560
22/08/25;10:30:00;131.49;131.5;130.77;131.01;1512190
22/08/25;10:45:00;131.01;131.18;130.65;130.93;1094970
22/08/25;11:00:00;130.93;131.34;130.84;131.13;1336210
22/08/25;11:15:00;131.12;131.26;130.9;130.94;813570
22/08/25;11:30:00;130.94;131.04;130.83;130.85;1596820
22/08/25;11:45:00;130.85;131;130.76;130.86;685770
22/08/25;12:00:00;130.86;131.24;130.71;130.81;1774400
22/08/25;12:15:00;130.8;131.55;130.8;131.39;1837700
22/08/25;12:30:00;131.39;131.5;131.13;131.35;788970
22/08/25;12:45:00;131.35;131.36;131.01;131.03;654810
22/08/25;13:00:00;131.02;131.17;131.01;131.11;492100
22/08/25;13:15:00;131.11;131.78;131.1;131.78;1442860
22/08/25;13:30:00;131.78;131.78;131.47;131.66;1057280
22/08/25;13:45:00;131.66;132.18;131.66;131.99;2788280
22/08/25;14:00:00;132.05;132.47;131.9;131.94;2950030
22/08/25;14:15:00;131.9;132.21;131.78;131.89;1216010
22/08/25;14:30:00;131.9;132.73;131.89;132.37;2789740
22/08/25;14:45:00;132.37;132.49;132.01;132.34;1545970
22/08/25;15:00:00;132.34;132.43;131.71;131.77;1470600
22/08/25;15:15:00;131.78;132.12;131.77;132.07;841840
22/08/25;15:30:00;132.08;132.47;132.08;132.32;1643800
22/08/25;15:45:00;132.31;132.48;131.61;131.63;1306620
22/08/25;16:00:00;131.64;132.04;131.64;131.81;1608090
22/08/25;16:15:00;131.8;131.87;131.62;131.63;1235310
22/08/25;16:30:00;131.62;131.87;131.62;131.8;644750
22/08/25;16:45:00;131.81;132.31;131.8;132;1287240
22/08/25;17:00:00;131.99;132.49;131.99;132.37;1397690
22/08/25;17:15:00;132.37;132.37;131.97;132;716680
22/08/25;17:30:00;132.02;132.28;131.99;132.19;495000
22/08/25;17:45:00;132.22;132.23;131.35;131.53;1970610
22/08/25;18:00:00;131.52;131.9;131.46;131.72;1191880
22/08/25;18:15:00;131.71;131.93;131.7;131.9;1044630
22/08/25;18:30:00;131.88;132.23;131.88;132.08;738950
22/08/25;18:45:00;132;132;132;132;108270
22/08/25;19:00:00;132.05;132.25;131.96;132.17;258760
22/08/25;19:15:00;132.18;132.29;131.82;131.82;528540
22/08/25;19:30:00;131.82;132.1;131.77;132.1;276320
22/08/25;19:45:00;132.11;132.15;131.95;132.04;130580
22/08/25;20:00:00;132.05;132.12;131.98;132.04;146690
22/08/25;20:15:00;132.05;132.05;131.82;131.96;189410
22/08/25;20:30:00;131.97;132.32;131.55;131.68;1405820
22/08/25;20:45:00;131.68;131.97;131.65;131.87;386100
22/08/25;21:00:00;131.88;131.92;131.72;131.77;187900
22/08/25;21:15:00;131.78;131.91;131.71;131.76;128460
22/08/25;21:30:00;131.76;131.8;131.7;131.8;145120
22/08/25;21:45:00;131.79;131.96;131.78;131.88;210450
22/08/25;22:00:00;131.88;131.88;131.8;131.83;204460
22/08/25;22:15:00;131.87;131.99;131.81;131.98;155700
22/08/25;22:30:00;131.98;132.3;131.94;132.27;575140
22/08/25;22:45:00;132.21;132.25;132.11;132.13;202470
22/08/25;23:00:00;132.12;132.41;132.11;132.37;591420
22/08/25;23:15:00;132.37;132.6;132.34;132.56;946440
22/08/25;23:30:00;132.55;132.6;132.38;132.43;574270
22/08/25;23:45:00;132.42;132.57;132.39;132.57;128290
23/08/25;09:45:00;132.56;132.56;132.56;132.56;10460
23/08/25;10:00:00;132.56;132.81;132.39;132.39;285290
23/08/25;10:15:00;132.4;132.67;132.39;132.63;99470
23/08/25;10:30:00;132.65;132.65;132.5;132.63;79500
23/08/25;10:45:00;132.63;132.63;132.49;132.5;62220
23/08/25;11:00:00;132.49;132.6;132.42;132.44;139930
23/08/25;11:15:00;132.44;132.62;132.43;132.6;102500
23/08/25;11:30:00;132.57;132.8;132.57;132.7;250570
23/08/25;11:45:00;132.72;132.89;132.72;132.85;243960
23/08/25;12:00:00;132.85;132.9;132.8;132.81;160890
23/08/25;12:15:00;132.81;132.85;132.63;132.76;111660
23/08/25;12:30:00;132.76;132.84;132.74;132.78;47680
23/08/25;12:45:00;132.76;132.85;132.74;132.84;75390
23/08/25;13:00:00;132.84;132.85;132.8;132.8;35610
23/08/25;13:15:00;132.8;132.88;132.78;132.85;69930
23/08/25;13:30:00;132.84;132.89;132.66;132.8;139040
23/08/25;13:45:00;132.77;132.89;132.76;132.79;51100
23/08/25;14:00:00;132.78;132.79;132.7;132.78;100580
23/08/25;14:15:00;132.75;132.75;132.7;132.72;43450
23/08/25;14:30:00;132.72;132.73;132.68;132.71;51620
23/08/25;14:45:00;132.71;132.75;132.69;132.73;11710
23/08/25;15:00:00;132.75;132.79;132.73;132.74;14050
23/08/25;15:15:00;132.74;132.8;132.74;132.8;19470
23/08/25;15:30:00;132.8;132.9;132.78;132.87;106470
23/08/25;15:45:00;132.87;132.88;132.79;132.82;28150
23/08/25;16:00:00;132.82;132.82;132.74;132.8;25860
23/08/25;16:15:00;132.77;132.8;132.74;132.75;19450
23/08/25;16:30:00;132.77;132.79;132.72;132.75;25930
23/08/25;16:45:00;132.75;132.75;132.69;132.7;19140
23/08/25;17:00:00;132.7;132.79;132.63;132.77;58860
23/08/25;17:15:00;132.77;132.77;132.63;132.63;32880
23/08/25;17:30:00;132.63;132.72;132.62;132.63;33860
23/08/25;17:45:00;132.63;132.67;132.62;132.64;28580
23/08/25;18:00:00;132.64;132.8;132.64;132.7;63700
23/08/25;18:15:00;132.71;132.79;132.7;132.75;44720
23/08/25;18:30:00;132.73;132.79;132.71;132.79;49670
23/08/25;18:45:00;132.79;132.87;132.76;132.76;107750
24/08/25;09:45:00;132.59;132.59;132.59;132.59;16170
24/08/25;10:00:00;132.59;132.83;132.01;132.08;840910
24/08/25;10:15:00;132.08;132.13;131.72;132;441510
24/08/25;10:30:00;132;132;131.61;131.85;447820
24/08/25;10:45:00;131.83;132.15;131.73;132.14;202170
24/08/25;11:00:00;132.12;132.2;132.05;132.19;79460
24/08/25;11:15:00;132.19;132.2;132.08;132.09;83260
24/08/25;11:30:00;132.09;132.1;131.89;131.89;167380
24/08/25;11:45:00;131.88;131.96;131.85;131.88;43610
24/08/25;12:00:00;131.87;132.5;131.87;132.2;393890
24/08/25;12:15:00;132.2;132.32;132.2;132.21;44750
24/08/25;12:30:00;132.22;132.34;132.21;132.31;37200
24/08/25;12:45:00;132.3;132.5;132.03;132.19;469650
24/08/25;13:00:00;132.19;132.22;132.1;132.14;20640
24/08/25;13:15:00;132.14;132.21;132.14;132.16;27860
24/08/25;13:30:00;132.16;132.21;132.16;132.18;15120
24/08/25;13:45:00;132.18;132.19;132.17;132.19;7880
24/08/25;14:00:00;132.2;132.2;132.11;132.16;37020
24/08/25;14:15:00;132.17;132.22;132.17;132.22;25030
24/08/25;14:30:00;132.22;132.33;132.2;132.33;84070
24/08/25;14:45:00;132.33;132.4;132.27;132.28;40060
24/08/25;15:00:00;132.32;132.33;132.23;132.3;7690
24/08/25;15:15:00;132.3;132.33;132.13;132.25;217290
24/08/25;15:30:00;132.25;132.3;132.06;132.3;111370
24/08/25;15:45:00;132.25;132.28;132.2;132.24;15820
24/08/25;16:00:00;132.23;132.25;131.79;131.99;293310
24/08/25;16:15:00;131.95;132.44;131.95;132.24;263700
24/08/25;16:30:00;132.23;132.23;132.04;132.06;70950
24/08/25;16:45:00;132.06;132.22;132.06;132.19;49890
24/08/25;17:00:00;132.19;132.2;132.18;132.2;5140
24/08/25;17:15:00;132.2;132.21;132.18;132.21;51860
24/08/25;17:30:00;132.21;132.21;132.08;132.21;51130
24/08/25;17:45:00;132.2;132.21;132.09;132.14;48950
24/08/25;18:00:00;132.13;132.21;132.1;132.2;15400
24/08/25;18:15:00;132.2;132.2;132.02;132.03;110540
24/08/25;18:30:00;132.03;132.14;132.02;132.08;49080
24/08/25;18:45:00;132.1;132.21;132.07;132.13;108020
25/08/25;07:00:00;132.19;132.47;131.53;131.79;776820
25/08/25;07:15:00;131.79;131.94;131.64;131.94;220130
25/08/25;07:30:00;131.94;131.94;131.52;131.64;257160
25/08/25;07:45:00;131.64;131.77;131.1;131.2;632580
25/08/25;08:00:00;131.22;131.54;131.22;131.35;178310
25/08/25;08:15:00;131.35;131.65;131.35;131.51;218260
25/08/25;08:30:00;131.5;131.9;131.4;131.87;332610
25/08/25;08:45:00;131.85;131.99;131.81;131.82;259870
25/08/25;09:00:00;131.83;131.88;131.45;131.45;550240
25/08/25;09:15:00;131.48;131.64;131.21;131.31;775330
25/08/25;09:30:00;131.33;131.74;131.22;131.69;708140
25/08/25;09:45:00;131.69;131.77;131.54;131.7;464580
25/08/25;10:00:00;131.7;131.98;131.53;131.68;865490
25/08/25;10:15:00;131.68;131.86;131.62;131.76;699710
25/08/25;10:30:00;131.77;131.77;131.5;131.51;595620
25/08/25;10:45:00;131.51;131.75;131.51;131.53;353520
25/08/25;11:00:00;131.53;131.55;131.07;131.32;1649240
25/08/25;11:15:00;131.33;131.33;130.81;130.93;1795480
25/08/25;11:30:00;130.92;131;129.81;130.16;5561350
25/08/25;11:45:00;130.16;130.46;130.13;130.37;2094430
25/08/25;12:00:00;130.38;130.77;130.34;130.58;1810260
25/08/25;12:15:00;130.6;131;130.56;130.77;1518480
25/08/25;12:30:00;130.78;130.87;130.4;130.66;881070
25/08/25;12:45:00;130.62;130.75;130.44;130.5;614070
25/08/25;13:00:00;130.46;130.9;130.43;130.86;1059210
25/08/25;13:15:00;130.84;130.86;130.53;130.68;607950
25/08/25;13:30:00;130.68;130.86;130.65;130.77;299220
25/08/25;13:45:00;130.77;130.9;130.54;130.86;484440
25/08/25;14:00:00;130.87;130.9;130.63;130.63;309420
25/08/25;14:15:00;130.62;130.9;130.59;130.87;724900
25/08/25;14:30:00;130.87;130.93;130.78;130.83;398140
25/08/25;14:45:00;130.83;130.85;130.2;130.34;1885500
25/08/25;15:00:00;130.35;130.51;130.16;130.44;613820
25/08/25;15:15:00;130.45;130.51;130.06;130.16;1233890
25/08/25;15:30:00;130.17;130.36;129.8;129.8;1986140
25/08/25;15:45:00;129.81;130.18;129.7;130.16;1577080
25/08/25;16:00:00;130.16;130.51;129.95;130.4;1194990
25/08/25;16:15:00;130.4;130.74;130.27;130.51;1565430
25/08/25;16:30:00;130.52;130.6;130.43;130.56;462250
25/08/25;16:45:00;130.56;131.32;130.56;131.15;2877820
25/08/25;17:00:00;131.12;131.37;131.12;131.35;1727610
25/08/25;17:15:00;131.35;131.6;131.22;131.48;1813840
25/08/25;17:30:00;131.48;131.65;131.2;131.22;1152300
25/08/25;17:45:00;131.23;131.33;131.02;131.12;759560
25/08/25;18:00:00;131.12;131.79;131.09;131.79;1899720
25/08/25;18:15:00;131.79;131.9;131.6;131.85;1250050
25/08/25;18:30:00;131.86;132.19;131.79;131.97;1459500
25/08/25;18:45:00;132;132;132;132;160880
25/08/25;19:00:00;132.04;132.77;132.01;132.54;2069910
25/08/25;19:15:00;132.55;132.6;132.13;132.38;1092530
25/08/25;19:30:00;132.38;132.4;132.12;132.33;427110
25/08/25;19:45:00;132.34;132.6;132.23;132.48;805040
25/08/25;20:00:00;132.45;132.56;132.42;132.47;389290
25/08/25;20:15:00;132.46;132.49;132.03;132.1;837860
25/08/25;20:30:00;132.11;132.29;132.11;132.29;259890
25/08/25;20:45:00;132.29;132.4;132.22;132.38;190740
25/08/25;21:00:00;132.37;132.4;132.2;132.23;158690
25/08/25;21:15:00;132.23;132.25;132.03;132.21;170830
25/08/25;21:30:00;132.21;132.34;132.16;132.24;97600
25/08/25;21:45:00;132.24;132.26;132.17;132.23;39400
25/08/25;22:00:00;132.2;132.25;132.16;132.2;261670
25/08/25;22:15:00;132.2;132.22;132.17;132.2;54280
25/08/25;22:30:00;132.2;132.3;132.18;132.29;77110
